filename,sentence,sentence_order,argument_type,rationale
DJ_2103_atomic-bombing_pro.trs.txt,I think that what this ultimately accomplishes is a much more powerful aversion to that.,24,,
DJ_2103_atomic-bombing_pro.trs.txt,"So this is why when you just hear statistics about tens of thousands of deaths in a place like syria, that's ultimately a lot less powerful than looking at actual pictures of the carnage that you see there.",25,,
DJ_2103_atomic-bombing_pro.trs.txt,You're because because what it does is it evokes a base human instinct a base human emotional connection.,26,,
DJ_2103_atomic-bombing_pro.trs.txt,"So I think this is incredibly important, because obviously there was a whole lot of devastation and damage from the bombings of hiroshima and nagasaki.",27,,
DJ_2103_atomic-bombing_pro.trs.txt,"What I ultimately think this led to though, is more of a human aversion to nuclear of nuclear weapons, and I think this is one of the big reasons why we haven't seen anyone actually be willing to use a nuclear weapon.",28,,
DJ_2103_atomic-bombing_pro.trs.txt,So at the end of the day this could've actually saved a whole lot more lives and made the world a whole lot more stable in the long run.,29,,
DJ_2103_atomic-bombing_pro.trs.txt,"So for all of those reasons, I think it's quite clear the bombings of hiroshima and nagasaki were justified.",30,,
DJ_2104_television_con_EH_implicit.trs.txt,Television does more good than harm for two main reasons: first because all of the alleged harms are ultimately utter nonsense that aren't actually specific to television but more so specific to human nature itself and secondarily because television is an incredibly enriching part of the human experience.,1,,
DJ_2104_television_con_EH_implicit.trs.txt,It can enhance the human existence and your very life itself.,2,,
DJ_2104_television_con_EH_implicit.trs.txt,"So, first, why do I actually not think that there is that many great harms that are associated with television?",3,,
DJ_2104_television_con_EH_implicit.trs.txt,"So, whether it's allegations that it leads to laziness or encourages procrastination or encourages obesity or this other an entire parade of horrors that are associated with television, I don't actually think that that's really specific to television.",4,,
DJ_2104_television_con_EH_implicit.trs.txt,"I think that human beings oftentimes look for look for a means or a mode by which to actualize on them not wanting to do unpleasant things like their work, maybe, or not wanting to do, like, unpleasant things like their like, something else in their life and TV is merely the outlet by which they choose to do so.",5,,
DJ_2104_television_con_EH_implicit.trs.txt,"People could read books instead of people could read books that also have cliffhanger endings oftentimes at the end of chapters if they don't want to do their work, people can play video games if they don't want to do these kinds of things, so I actually think that there's a whole lot of unique offense there.",6,,
DJ_2104_television_con_EH_implicit.trs.txt,"And the same is often true of the content itself, because when people allege that, oh, while they people try to make money off the fact, sex and violence sells, obviously this is the same in other mediums too, like when you look at books like fifty shades of gray.",7,,
DJ_2104_television_con_EH_implicit.trs.txt,it's hard to say that this isn't also the way in which this sells in other mediums as well.,8,,
DJ_2104_television_con_EH_implicit.trs.txt,"So, none of the harms that are allegedly associated with television are all that specific to television themselves, however, the benefits that come with television are quite unique and important to television.",9,,
DJ_2104_television_con_EH_implicit.trs.txt,"So, what are the reasons why television is great for the human experience?",10,,
DJ_2104_television_con_EH_implicit.trs.txt,"I think that there are two big areas of argumentation under this, the first of which is that the act of watching television itself in a lot of ways, irrespective of the content, the act of watching television itself is good for people's mental health in that it stimulates relaxation.",11,,
DJ_2104_television_con_EH_implicit.trs.txt,"it's essentially just turning off, and it's turning off and going into like another world in a lot of ways after a day, whether it's like you're watching a TV show that you like or you're watching sports.",12,,
DJ_2104_television_con_EH_implicit.trs.txt,"it essentially creates a very easy window of entertainment for you, entertainment that is oftentimes quite necessary when you're on a weekend or after a long days of work, something that's incredibly important for your own well-being in life and something that we shouldn't overlook in society.",13,,
DJ_2104_television_con_EH_implicit.trs.txt,"But in addition to the act itself of watching TV being relaxing and enriching, I also think that a lot of the content itself oftentimes gets a bad reputation and can be quite good.",14,,
DJ_2104_television_con_EH_implicit.trs.txt,"So, first and foremost, it's just obvious that, while maybe you can argue that at worst, some television is bad, that doesn't really make a whole lot of sense or is all that compelling, because there's also a whole lot of very good television that I'm sure a whole lot of people watch and appreciate as well.",15,,
DJ_2104_television_con_EH_implicit.trs.txt,"certainly, I think the television that I watch is rather good, and of course sports are very.",16,,
DJ_2104_television_con_EH_implicit.trs.txt,"sports are great, so those are like good to watch too.",17,,
DJ_2104_television_con_EH_implicit.trs.txt,"But I think that in a lot of ways, the stories that come out of it, the stories and narratives that come out of TV shows, can be incredibly enriching for your lives.",18,,
DJ_2104_television_con_EH_implicit.trs.txt,"they can, like, teach you about other worlds that you haven't experienced.",19,,
DJ_2104_television_con_EH_implicit.trs.txt,they can teach you about other experiences that you haven't experienced.,20,,
DJ_2104_television_con_EH_implicit.trs.txt,"they can be funny, they can be sad, they can tap into your emotions, things that are incredibly important parts of your lives, things that can be incredibly entertaining.",21,,
DJ_2104_television_con_EH_implicit.trs.txt,"They also can just bring more enjoyment to your life, they can bring more perspective to your life on certain things because oftentimes, TV shows can be incredibly educational by teaching you perspectives that you haven't experienced before because TV shows are oftentimes at, like, the various perspectives of people in society.",22,,
DJ_2104_television_con_EH_implicit.trs.txt,"They're the perspective of a police officer, the perspective of a lawyer, the perspective of a minority.",23,,
DJ_2104_television_con_EH_implicit.trs.txt,"You can oftentimes learn a whole lot of different things from, like, a narrative-based show that oftentimes comes from TV.",24,,
DJ_2104_television_con_EH_implicit.trs.txt,"So, I think that you can learn a whole lot from the stories, you can learn a whole lot from the society which it comes out of, these kinds of things.",25,,
DJ_2104_television_con_EH_implicit.trs.txt,"So, I think at the end of the day, television certainly does more good than harm, especially because in addition to the obvious good, there isn't a whole lot of harm that can be directly attributed to television anyway.",26,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"Now, casinos don't bring more harm than good.",1,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"There's first, nothing really wrong with gambling, I think it's something that people have the right to do with their money and it doesn't, I don't think, cause all that much of a harm.",2,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"A lot of the harms that they may talk about are, I think, not directly associated with gambling.",3,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"And I think that secondarily, even if that's not true, having a a legal entity like a casino to have associating with gambling is ultimately better than it being an unregulated, under the table industry.",4,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"So, let's start by talking about gambling.",5,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"Because I think honestly that people have a right to gamble, so you should give them a legal opportunity to do it in a place like a casino.",6,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"And I think that people have a right to do it because it's people's money, and people should have the right to, if they work hard for their money, they own that money, it's theirs, they can do what they want with it.",7,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"In the same way in which you can decide what you want to purchase with your money, I see no reason why you can't wager your money, risk your money in a game, for more money just like I within the grasp of your freedom of choice.",8,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"I think particularly this is important, because in a lot of ways it's not even philosophically distinct from other perfectly legal activities, like investing in the stock market or in investment in general.",9,,
DJ_2105_casinos_con_JL_implicit.trs.txt,Investing is just putting more money up front in for the purpose of getting money.,10,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"The only difference is maybe to some extent it's a calculated risk, but sometimes that's the same of gambling too, like poker is a game of skill in a lot of ways, so this is a really, in a lot of ways, a hypocritical standard and an unfair one.",11,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"If people want to gamble with their money, why not, that's fine, they can do what they want with it.",12,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"But I think that additionally, it's important to recognize that gambling spending your money up for gambling isn't necessarily even an irrational decision, because a lot of people just enjoy it.",13,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"People enjoy playing poker, people enjoy playing blackjack, maybe people even enjoy playing the slots, it's like relaxing to them, or there's a thrill from gambling.",14,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"You know what, those are subjective preferences and there's no reason why we should decide what people there's there's no reason why we should care about what people value in their lives, what people see as the value of the money that they have.",15,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"But even if that isn't true, I still think that casinos don't do more harm than good, because without casinos you would still have gambling, it would just be black market gambling.",16,,
DJ_2105_casinos_con_JL_implicit.trs.txt,And I think that this is quite likely to be exist.,17,,
DJ_2105_casinos_con_JL_implicit.trs.txt,We already see the in the status quo oftentimes a lot of under the table gambling.,18,,
DJ_2105_casinos_con_JL_implicit.trs.txt,Internet gambling is a huge huge market already.,19,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"And this is important because you it's not necessarily as safe, you don't know, there's not as maybe maybe as much as like security, there's also not as many like maybe mechanisms who check against like cheating or misleading of the people who are involved in betting their money.",20,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"And finally you can't even like profit off of the industry via taxation, so you definitely you can't.",21,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"It's like a good a casino is oftentimes a good source of revenue for government, so you definitely want it to be legal if people are going to want to do this anyway.",22,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"Additionally, I also think that this pushes people into less dubious but similar practices as alternatives, like you could see things like daily fantasy football, which is in a lot of ways very similar, people can use that as a substitute for gambling.",23,,
DJ_2105_casinos_con_JL_implicit.trs.txt,So I think that and that's oftentimes worse in a lot of ways.,24,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"So I really think that it's important that you take a look at this in this totality that not only is it really not so bad that people spend their money in the way that they choose, but without casinos, gambling just will happen anyway, but you'll just see it in a much less safe way.",25,,
DJ_2105_casinos_con_JL_implicit.trs.txt,"So for those reasons, very proud to oppose.",26,,
DJ_2106_immigration-usa_pro.trs.txt,"Immigration to the united states brings more good than harm for two big reasons: first, it brings a lot of good to americans and this, from a self interested perspective, it's good for our economy in that it's good for jobs, it's good for the economy.",1,,
DJ_2106_immigration-usa_pro.trs.txt,"And secondarily, it's good because it's the moral thing to do.",2,,
DJ_2106_immigration-usa_pro.trs.txt,"It's just the right thing to do as a liberal society, a democratic society in which we just have more, are fortunate enough to have more.",3,,
DJ_2106_immigration-usa_pro.trs.txt,"So, let's start by talking about self interest.",4,,
DJ_2106_immigration-usa_pro.trs.txt,And I think this one is pretty clear.,5,,
DJ_2106_immigration-usa_pro.trs.txt,"Immigration is incredibly good for the US economy it provides a boost to the amount of people in the workforce, it provides a boost to consumption.",6,,
DJ_2106_immigration-usa_pro.trs.txt,This is why a lot of like economists are oftentimes very concerned with population growth.,7,,
DJ_2106_immigration-usa_pro.trs.txt,Because it's something that's just important to the like healthy maintenance of an economy and this is something that is important to all americans.,8,,
DJ_2106_immigration-usa_pro.trs.txt,It's important to all americans to make sure that the economy stays strong.,9,,
DJ_2106_immigration-usa_pro.trs.txt,Additionally I think that they're also helpful in that in the jobs that they are able to provide.,10,,
DJ_2106_immigration-usa_pro.trs.txt,"I think that they're helpful in the fact that they often do jobs that americans don't wanna do and that this means that these jobs, which are still important, are getting done.",11,,
DJ_2106_immigration-usa_pro.trs.txt,"And the final, the third and final reason why I think that it's good for americans though is that I think it's good from a cultural perspective.",12,,
DJ_2106_immigration-usa_pro.trs.txt,"I think that when you have like a diversity of people that you're encountering on a day to day basis when you're experiencing different cultures whether it's through food or friendships or celebrations, I think that in a lot of ways this leads to a more like enriching understanding of the world and a more enriching life in general, and more enjoyable one too at that.",13,,
DJ_2106_immigration-usa_pro.trs.txt,So now that now going on to the second argument: the argument about how this is simply just the moral thing to do.,14,,
DJ_2106_immigration-usa_pro.trs.txt,"So, it's important to understand that immigration is something that is incredibly difficult to do.",15,,
DJ_2106_immigration-usa_pro.trs.txt,"It's difficult in that it's oftentimes just financially difficult it's difficult to get the money to do that, to just pack up and go somewhere else, try to get a new life.",16,,
DJ_2106_immigration-usa_pro.trs.txt,"It's difficult emotionally, you're oftentimes leaving down what you've been most comfortable with your whole life, you could be leaving behind family members, close friendships, to go somewhere possibly very far away and finally it's also bad just logistically.",17,,
DJ_2106_immigration-usa_pro.trs.txt,"It's difficult to make the move, it's difficult to maybe learn a new language, learn a new culture.",18,,
DJ_2106_immigration-usa_pro.trs.txt,It's very difficult to be an immigrant.,19,,
DJ_2106_immigration-usa_pro.trs.txt,"So, all of this should be taken into consideration when we want to ask this question.",20,,
DJ_2106_immigration-usa_pro.trs.txt,If it's so hard why do people do it?,21,,
DJ_2106_immigration-usa_pro.trs.txt,And I think the reason people do it is because they feel a need to do that.,22,,
DJ_2106_immigration-usa_pro.trs.txt,"Whether it's a security need in some circumstances, people come from countries that are ravaged by war or violence and they fleet to places like united states for safety and security.",23,,
DJ_2106_immigration-usa_pro.trs.txt,There is also the possibility of them fleeting from poverty and trying to get more economic prosperity in somewhere like america.,24,,
DJ_2106_immigration-usa_pro.trs.txt,"Whatever their reasons may be, given how hard it is to emigrate, we should recognize that people don't do this just on a whim and that people are trying to come out of oftentimes very bad situations.",25,,
DJ_2106_immigration-usa_pro.trs.txt,"And when somebody is trying to come to america, if we're a country that wants to actually just help people, if we're a country that wants to do the right thing, and we should bring allow immigrants to come in.",26,,
DJ_2106_immigration-usa_pro.trs.txt,So for all those reasons very proud to propose this motion.,27,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"We should cancel the social security tax, and we should cancel it not because it is ideal in its current form, but because of any alternatives that could possibly exist would be inferior.",1,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"Any feasible alternatives would simply not be good enough, and social security is so important to so many people.",2,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"It is necessary, therefore, that we keep and await it.",3,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,First let's start by talking about some of the things that we would defend.,4,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"We think it's perfectly comfortable that since we're defending the side of keeping the social security tax as it currently is, we can still defend minor changes, for example, ending the contribution caps and things like that that make it a more financially salient solution to the baby boomer problem.",5,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"So, now that this has been established, let's talk about why social security is so important to the lives of so many senior citizens.",6,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"Recognize that before the passage of social security by the FDR administration, millions upon millions of senior citizens died in poverty, with no money at all to their name.",7,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"Because senior citizens do not as they are retired, obviously, don't have money to take care of themselves.",8,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,They don't have a way to generate income and they don't have a way to just take care of themselves in very basic ways.,9,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"So this puts them in a position of extreme dependency out of no fault of their own, simply out of biological necessity.",10,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"But, additionally, the money that seniors make and the money that seniors save becomes less valuable over time as goods become more expensive and as inflation rises, so maybe and additionally, as minimum wage laws and things like that also generally progress.",11,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"So this is important because it means that even if you made a good amount of money in your living, it's still difficult to save that money because you're going to have.",12,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"even if you save your money up, you're still not going to have enough money likely to afford the basic things that you need to enjoy a good quality of life once you become a senior citizen.",13,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"So, now that we've established that social security is incredibly important, let's next talk about why it is necessary that we keep it in the form it is.",14,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"So first, I think it's highly unlikely that we would ever actually see a more progressive system like the one that our government described, and I think the reason for this is because the political incentives against social security are oftentimes already incredibly large and that there is not that many more incentives to do those kinds of things.",15,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,I think that the much more likely scenario that we would see play out would be a privatization scheme.,16,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"So, this would be absolutely horrible, and it would be absolutely horrible for several reasons.",17,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"First and foremost, I think that when you create a profit motive for this industry, rather than relying on the government to make investments and not having to worry about profit, when you have a profit seeking industry taking care of this, they're more likely to take higher risk investments, and they'll take those higher risk investments because they have a possible promise of a higher payout.",18,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"Now, this may sound okay because it means that senior citizens are going to get more money, but I ultimately think that this is a big problem because when you're taking a risk with someone else's money, you are additionally also likely to be less careful with this.",19,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"So this is incredibly bad because I think that what this will likely therefore end up doing is whenever you get to a time of a recession or even in non-times of recession, you're going to have people taking risks with senior citizens' life savings, things that they depend on to survive, and that's simply not something that we can accept, so that's not going to work.",20,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"But additionally, privatization is also going to be more expensive for people",21,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"because even if you're not going to have to pay the social security tax or the like, you're still going to have to take things like manager fees you have to pay, usually like basis points off of like basis points off of the money that you make or investments that you make and things like that",22,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"And oftentimes because of the higher costs of operating for the private sector and about how they have to make the profit, you're going to have to pay more for the exact same service that you're getting.",23,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"So this is going to hurt poor people, and this is really bad because these poor people are the ones who rely on social security the most.",24,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"But finally, I don't think that the using employer-funded systems are a very good solution because as we see in the status quo, employer funded pensions can oftentimes be ended or cut prematurely, which additionally leads to the harm that we are talking about to a whole lot of people.",25,,
DJ_2109_social-security-tax_con_JL_implicit.trs.txt,"So for all of those reasons, we should definitely not cancel the social security tax.",26,,
DJ_2109_social-security-tax_pro.trs.txt,"We should cancel the social security tax and we should cancel it immediately, because it is a rights violation.",1,,
DJ_2109_social-security-tax_pro.trs.txt,And it is a rights violation that has no countervailing justification and it is not legitimized by any actual need for it.,2,,
DJ_2109_social-security-tax_pro.trs.txt,"So before I get into that, I want to clarify the grounds of what we're discussing here today.",3,,
DJ_2109_social-security-tax_pro.trs.txt,"Because I think that the motion is very clear in that it says we should cancel the social security tax, not cancel the FICA tax, so therefore we're perfectly fine defending the status quo with regards to the FICA tax still existing, although albeit at a likely lower rate, in order to collect money for things like medicare and medicaid.",4,,
DJ_2109_social-security-tax_pro.trs.txt,"So now that we've established that, let's talk about why social security is problematic and it the tax needs to be ended.",5,,
DJ_2109_social-security-tax_pro.trs.txt,So obviously the social security tax is rights violating.,6,,
DJ_2109_social-security-tax_pro.trs.txt,"It's rights violating in the fact that the money that you earn is the result of your work, it's the result of your labor, and a big reason why the state exists in the first place is to ensure the protection of your property and to enable that, by things like whether contracts or police forces and things like that.",7,,
DJ_2109_social-security-tax_pro.trs.txt,"The reason the state exist by and large is to preserve the protection of your property, which means that it probably shouldn't take your money away from you, money that is rightfully yours unless it has a pretty good reason for doing so.",8,,
DJ_2109_social-security-tax_pro.trs.txt,"So now let's talk about why we don't think that with regards to the social security tax, there is a pretty good reason for doing so.",9,,
DJ_2109_social-security-tax_pro.trs.txt,"So the first reason I don't believe I believe that this is true, is because I don't actually think that you can have a right to social security in no way that you could have rights to other things.",10,,
DJ_2109_social-security-tax_pro.trs.txt,"So I'm not going to deny that you should have a right to things like your health, right to things like your safety, a right to things like food and shelter.",11,,
DJ_2109_social-security-tax_pro.trs.txt,"However, that's not what social security is about.",12,,
DJ_2109_social-security-tax_pro.trs.txt,"Social security is essentially just money that you get, a fund that you get as a result of either being just a retiree, or certain kinds of disabilities, or a widow status or other other extenuating circumstances like that.",13,,
DJ_2109_social-security-tax_pro.trs.txt,"But by and large it resolves around simply old age, and I don't think the fact that you are simply old, combined with the simply old, actually necessitates that you have a right to this money.",14,,
DJ_2109_social-security-tax_pro.trs.txt,And the reason I think that's true is because I don't think that you can have a right to money.,15,,
DJ_2109_social-security-tax_pro.trs.txt,"You can only have a right to certain things, because those are what ultimately impacts your life.",16,,
DJ_2109_social-security-tax_pro.trs.txt,"Maybe if you are a senior citizen and you are struggling to provide yourself with healthcare, then you should have the right to medicare.",17,,
DJ_2109_social-security-tax_pro.trs.txt,"If you're a senior citizen who is struggling to be able to provide yourself with food, then the government can exist to offer programs to help you with food, something that you have a right to.",18,,
DJ_2109_social-security-tax_pro.trs.txt,"But I don't think that you have a right to anyone else's money just in the form of their money, that you could spend in any way you want whatsoever.",19,,
DJ_2109_social-security-tax_pro.trs.txt,"So the next the next reason why we should cancel the social security tax is because I don't actually think there's any need for it, and if there is no need to take money from people, you probably shouldn't do that.",20,,
DJ_2109_social-security-tax_pro.trs.txt,"So the first reason why there's no need is because oftentimes there's already either alternatives or supplements to social security anyway, in the forms of individual pension plans that come from a lot of different entities.",21,,
DJ_2109_social-security-tax_pro.trs.txt,"Oftentimes companies offer pension plans, most government they offer pension plans, a lot of union workers get pension plans, so a lot of people got pension plans.",22,,
DJ_2109_social-security-tax_pro.trs.txt,"But additionally, even if there's no pension plans existing, simply oftentimes by responsible saving and smart investing, you can still ensure that you're going to be able to have a reasonable enough amount of savings so you're able to take care of yourself throughout the duration of your life, something that is honestly in a lot of ways pretty doable.",23,,
DJ_2109_social-security-tax_pro.trs.txt,"So for all of those reasons, it's quite clear that, while there is a clear loss of rights when you're taking away money from people, there's no real reason why you have to do it because you don't have a right to money.",24,,
DJ_2109_social-security-tax_pro.trs.txt,"you only have a right to certain benefits that are necessary for your survival, maybe, and you also oftentimes have other alternatives to social security that don't make its tax collection necessary.",25,,
DJ_2109_social-security-tax_pro.trs.txt,it's not the same thing as like police officers or things like that.,26,,
DJ_2109_social-security-tax_pro.trs.txt,"So for all of those reasons, we're incredibly proud to cancel the social security tax.",27,,
DJ_2110_age-of-consent_pro.trs.txt,We should lower the age of consent for two big reasons.,1,,
DJ_2110_age-of-consent_pro.trs.txt,"First, we should lower it because this is an individual choice that people should have the right to make and secondarily, we should lower it because the way in which it's applied is ultimately used to just target the relationships of young people.",2,,
DJ_2110_age-of-consent_pro.trs.txt,So let's start by talking about choice.,3,,
DJ_2110_age-of-consent_pro.trs.txt,I think that obviously the underpinning of a democratic free society like america is one in which there is a presumption of individual choice and individual freedom.,4,,
DJ_2110_age-of-consent_pro.trs.txt,You should be able to make life choices of what you want to do what you think is important to you as long as this isn't actually hurting other people.,5,,
DJ_2110_age-of-consent_pro.trs.txt,"So I think that this is very important because this is why it's specifically important that people have the freedom to make choices that they want when it's in terms of who they love, who they have sex with, who they have a relationship with, and I think that that's particularly important because those are the kinds of relationships or interactions that first are uniquely personal.",6,,
DJ_2110_age-of-consent_pro.trs.txt,They're the ones that are going to be the least harmful to other people and they're the ones that aren't actually going to do those things.,7,,
DJ_2110_age-of-consent_pro.trs.txt,"Second, they're also incredibly personal in the fact that they mean a lot to the individual person.",8,,
DJ_2110_age-of-consent_pro.trs.txt,They are very being able to like be with the person that you love is an incredibly important thing to individual people.,9,,
DJ_2110_age-of-consent_pro.trs.txt,So those are all important things and finally because of rational consent because of the fact that this is a perfectly reasonable decision.,10,,
DJ_2110_age-of-consent_pro.trs.txt,By the time that you got to like consent ages are oftentimes now at like eighteen and sixteen.,11,,
DJ_2110_age-of-consent_pro.trs.txt,"Presumably a few years earlier, maybe by the time someone gets to high school, they're already prepared to like date people, to hook up with people.",12,,
DJ_2110_age-of-consent_pro.trs.txt,These are things that reasonable decisions to make and I think it's important to note this as for why this is the case is because oftentimes there's already like education on this.,13,,
DJ_2110_age-of-consent_pro.trs.txt,"People are already getting sex ed by then, but I think additionally it's not like it's takes all of the maturity in the world to like date people.",14,,
DJ_2110_age-of-consent_pro.trs.txt,This isn't necessarily something that is so important that it's something that we have to regulate.,15,,
DJ_2110_age-of-consent_pro.trs.txt,I think that we should just defer to individual choice on this one.,16,,
DJ_2110_age-of-consent_pro.trs.txt,"But the second line of argumentation I wanna advance is about the way in which ages of consent are applied in practice to actually hurt people because I think that the traditional scary example that we all think of with respect to the age of consent is like this thirty year old guy trying to date this twelve year old girl, is actually not a very common one.",17,,
DJ_2110_age-of-consent_pro.trs.txt,It's not the way in which this usually happens.,18,,
DJ_2110_age-of-consent_pro.trs.txt,It's quite rare that this actually happens and I think that that would also still presumably be criminalized on our side of the house.,19,,
DJ_2110_age-of-consent_pro.trs.txt,"I think that the problem that we're talking about, though, is that what this oftentimes results and is maybe like high schooler a senior in high school dating a freshman in high school, or a junior in college dating a senior in high school, maybe, or those kinds of relationships where they're ultimately not a very big age gap,",20,,
DJ_2110_age-of-consent_pro.trs.txt,"it's a small age gap in a lot of cases,",21,,
DJ_2110_age-of-consent_pro.trs.txt,but it happens to be sat under a few critical years that are on different sides of the ban,22,,
DJ_2110_age-of-consent_pro.trs.txt,And this bright line is therefore just something that's inherently arbitrary.,23,,
DJ_2110_age-of-consent_pro.trs.txt,"It's not one that has any real meaning, because once you turn like a couple of days older or a year older, you're not getting any like more reasonable measure of maturity or anything like that.",24,,
DJ_2110_age-of-consent_pro.trs.txt,"but what does ultimately does is this bright line: does criminalize people who are in these kinds of relationships, and I think that's something that is quite bad.",25,,
DJ_2110_age-of-consent_pro.trs.txt,"and because that just constitutes more of these relationships that are still illegal, I think that those are the ones that are more likely targeted by these kinds of policies like the, the age of consent being higher.",26,,
DJ_2110_age-of-consent_pro.trs.txt,So for all those reasons very proud to propose.,27,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,"We should not further exploit green technology for a couple of big reasons: first, we shouldn't exploit it because green technology is incredibly expensive and that this would be very exclusive to a whole lot of people in society and secondarily we shouldn't bother spending money on this because it's grossly unnecessary and we can better spend the money on other things.",1,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,"So, let's start by talking about the first thing, why green technology is just like a waste of money, it's too expensive.",2,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,"Obviously, green technology is, by and large, at its like early stage, and this isn't a debate about we.",3,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,this isn't like we should never exploit green technology.,4,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,this is like further do it right now.,5,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,"and that's important because right now, green technology is still in its infancy, it is still way more expensive than conventional technologies and it's by and large, not ready and it's constantly improving and being replaced.",6,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,"So, the first impact in this is that a lot of green technology is like a waste of investment because it's going to be replaced very soon anyway.",7,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,"Like, you don't want to invest in an entire system of energy organization if you're only going to have to replace it ten years later when the grid is going to work in a completely different way or this all gets outdated.",8,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,"Like, this isn't like a road where it's going to more or less stay the same for most of like recent history.",9,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,Like these technologies change very rapidly.,10,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,"That's like why you don't want to put like like you wouldn't have wanted to put an archaic computer every single person's classroom right before newer computers are gonna come out, that would work a whole lot better.",11,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,So like reason number one why we shouldn't like use green technology all right now.,12,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,", additionally there's the cost element associated with green technology.",13,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,Like obviously green technology is really expensive.,14,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,So that's bad because like even if you believe that green technology is like better in some way or superior in some way you're excluding a lot of like poor people or in especially in all of like developing countries from the green technology and the reason for this because they're just not going to have the money or capability to invest in a lot of these technologies.,15,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,"So, that's going to be really really bad for them.",16,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,", additionally I think that the exploitation of green technology is by and large unnecessary.",17,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,", global warming isn't going to be all that bad.",18,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,Like we can just like use human ingenuity and human engineering to get out of all of the impacts of global warming.,19,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,"Like we can build levees or we can like engineer food so it grows in hotter temperatures and things like that, like none of this stuff is all that bad so there's no real reason to be greener.",20,,
DJ_2122_green-technology_con_EH_implicit.trs.txt,I think cheaper is a whole lot more important because there's like a subjective value of human life element here and like some people may like the idea of things being greener but like not green things are pretty awesome.,21,,
